DISTRICT,YEAR,MILLETS,SOIL,PH,TEMPERATURE,HUMIDITY,RAINFALL,Area(Hectare),Production(Tonnes),Yield(Tonnes/Hectare)
HARDA,2010,Jowar,black,6.65,47,55.56,1059.5,462,1065,2.31
HARDA,2011,Jowar,black,6.65,46.08,51.94,1044.6,226,443,1.96
HARDA,2012,Jowar,black,6.65,45.76,49.5,1589.9,411,1073,2.61
HARDA,2013,Jowar,black,6.65,47.2013,56.5,1837.6,243,389,1.6
HARDA,2017,Jowar,black,6.65,47.37,48.94,675.9,700,1380,1.97
HARDA,2018,Jowar,black,6.65,46.63,46.88,781.2,92,201,2.18
HARDA,2019,Jowar,black,6.65,47.69,55.19,1717.7,28,32,1.14
HARDA,1998,Maize,black,6.65,47.4,56.56,826.8,1200,1700,1.42
HARDA,1999,Maize,black,6.65,45.72,51.81,892.9,1129,1807,1.6
HARDA,2000,Maize,black,6.65,45.9,43.25,569.6,1275,2522,1.98
HARDA,2001,Maize,black,6.65,46.51,48.81,809.7,1459,2946,2.02
HARDA,2002,Maize,black,6.65,46.94,45.69,674.4,1533,3210,2.09
HARDA,2003,Maize,black,6.65,46.78,54.62,1019.1,1765,3370,1.91
HARDA,2004,Maize,black,6.65,46.25,49.25,1048,1462,1778,1.22
HARDA,2005,Maize,black,6.65,45.67,49.81,1078.6,1397,1883,1.35
HARDA,2006,Maize,black,6.65,45.74,54.12,986.2,1666,1482,0.89
HARDA,2007,Maize,black,6.65,45.21,50.19,1021.1,1364,1484,1.09
HARDA,2008,Maize,black,6.65,44.56,49.38,710.9,1363,2051,1.5
HARDA,2009,Maize,black,6.65,46.08,52.31,1333.7,820,1110,1.35
HARDA,2010,Maize,black,6.65,47,55.56,1059.5,404,563,1.39
HARDA,2011,Maize,black,6.65,46.08,51.94,1044.6,284,333,1.17
HARDA,2012,Maize,black,6.65,45.76,49.5,1589.9,790,1735,2.2
HARDA,2013,Maize,black,6.65,47.2013,56.5,1837.6,483,610,1.26
HARDA,2014,Maize,black,6.65,47.34,52.69,1173.2,14000,30000,2.14
HARDA,2015,Maize,black,6.65,47.12,54,1205.7,5000,7000,1.4
HARDA,2017,Maize,black,6.65,47.37,48.94,675.9,14200,40370,2.84
HARDA,2018,Maize,black,6.65,46.63,46.88,781.2,7810,13677,1.75
HARDA,2019,Maize,black,6.65,47.69,55.19,1717.7,12956,12316,0.95
HARDA,1998,Ragi,black,6.65,47.4,56.56,826.8,1200,300,0.25
HARDA,2000,Ragi,black,6.65,45.9,43.25,569.6,1219,213,0.17
HARDA,2001,Ragi,black,6.65,46.51,48.81,809.7,1208,273,0.23
HARDA,2003,Ragi,black,6.65,46.94,45.69,1019.1,900,202,0.22
HARDA,2004,Ragi,black,6.65,46.78,54.62,1048,1143,244,0.22
HARDA,2005,Ragi,black,6.65,46.25,49.25,1078.6,47,16,0.34
HARDA,2006,Ragi,black,6.65,45.67,49.81,986.2,493,94,0.19
HARDA,2008,Ragi,black,6.65,44.56,49.38,710.9,203,50,0.25
HARDA,2009,Ragi,black,6.65,46.08,52.31,1333.7,183,40,0.22
HARDA,2010,Ragi,black,6.65,47,55.56,1059.5,286,87,0.3
HARDA,2011,Ragi,black,6.65,46.08,51.94,1044.6,64,16,0.25
HARDA,2012,Ragi,black,6.65,45.76,49.5,1589.9,14,3,0.21
HARDA,2013,Ragi,black,6.65,47.2013,56.5,1837.6,86,28,0.33
HARDA,2018,Ragi,black,6.65,46.63,46.88,781.2,14,5,0.36
HARDA,2019,Ragi,black,6.65,47.69,55.19,1717.7,3,1,0.33
HOSHANGABAD,1997,Bajra,mixed,6.74,44.51,56.5,1177.9,100,100,1
HOSHANGABAD,1999,Bajra,mixed,6.74,45.98,51.75,1741.1,326,270,0.83
HOSHANGABAD,2000,Bajra,mixed,6.74,46.08,42.94,1588.2,7,6,0.86
HOSHANGABAD,2001,Bajra,mixed,6.74,47.08,48.94,959.9,4,4,1
HOSHANGABAD,2002,Bajra,mixed,6.74,46.83,45.88,1173.1,11,9,0.82
HOSHANGABAD,2003,Bajra,mixed,6.74,47.12,55,1427.1,19,20,1.05
HOSHANGABAD,2004,Bajra,mixed,6.74,46.7,50.19,863.2,12,12,1
HOSHANGABAD,2005,Bajra,mixed,6.74,45.94,50.94,1223.6,7,8,1.14
HOSHANGABAD,2006,Bajra,mixed,6.74,46.08,53.31,1460.8,24,27,1.13
HOSHANGABAD,2007,Bajra,mixed,6.74,45.82,50.62,839.6,18,18,1
HOSHANGABAD,2008,Bajra,mixed,6.74,44.65,50.31,881.5,59,65,1.1
HOSHANGABAD,2009,Bajra,mixed,6.74,46.23,52.31,1504.2,41,45,1.1
HOSHANGABAD,2010,Bajra,mixed,6.74,47.08,55.25,930.6,43,71,1.65
HOSHANGABAD,2011,Bajra,mixed,6.74,46.2,53.31,1340.8,21,31,1.48
HOSHANGABAD,2012,Bajra,mixed,6.74,45.98,50.25,1732.3,17,30,1.76
HOSHANGABAD,2013,Bajra,mixed,6.74,47.49,57.25,2102.8,18,22,1.22
HOSHANGABAD,2014,Bajra,mixed,6.74,48.03,54.19,1143.8,1000,1000,1
HOSHANGABAD,2018,Bajra,mixed,6.74,46.89,46.88,1090.4,11,18,1.64
HOSHANGABAD,2019,Bajra,mixed,6.74,47.84,55.06,2075.9,2,2,1
HOSHANGABAD,1997,Barley,mixed,6.74,44.51,56.5,1177.9,600,800,1.33
HOSHANGABAD,1998,Barley,mixed,6.74,47.72,57.06,950.8,100,100,1
HOSHANGABAD,1999,Barley,mixed,6.74,45.98,51.75,1741.1,40,57,1.43
HOSHANGABAD,2000,Barley,mixed,6.74,46.08,42.94,1588.2,53,73,1.38
HOSHANGABAD,2001,Barley,mixed,6.74,47.08,48.94,959.9,41,57,1.39
HOSHANGABAD,2002,Barley,mixed,6.74,46.83,45.88,1173.1,51,80,1.57
HOSHANGABAD,2003,Barley,mixed,6.74,47.12,55,1427.1,47,72,1.53
HOSHANGABAD,2004,Barley,mixed,6.74,46.7,50.19,863.2,36,50,1.39
HOSHANGABAD,2005,Barley,mixed,6.74,45.94,50.94,1223.6,81,137,1.69
HOSHANGABAD,2007,Barley,mixed,6.74,45.82,50.62,839.6,27,44,1.63
HOSHANGABAD,2008,Barley,mixed,6.74,44.65,50.31,881.5,5,8,1.6
HOSHANGABAD,2009,Barley,mixed,6.74,46.23,52.31,1504.2,4,9,2.25
HOSHANGABAD,2010,Barley,mixed,6.74,47.08,55.25,930.6,5,11,2.2
HOSHANGABAD,2011,Barley,mixed,6.74,46.2,53.31,1340.8,4,12,3
HOSHANGABAD,2012,Barley,mixed,6.74,45.98,50.25,1732.3,4,9,2.25
HOSHANGABAD,2013,Barley,mixed,6.74,47.49,57.25,2102.8,7,13,1.86
HOSHANGABAD,2018,Barley,mixed,6.74,46.89,46.88,1090.4,1,1,1
HOSHANGABAD,2019,Barley,mixed,6.74,47.84,55.06,2075.9,4,11,2.75
HOSHANGABAD,1997,Jowar,mixed,6.74,44.51,56.5,1177.9,2800,2900,1.04
HOSHANGABAD,1998,Jowar,mixed,6.74,47.72,57.06,950.8,1600,1900,1.19
HOSHANGABAD,1999,Jowar,mixed,6.74,45.98,51.75,1741.1,1260,1445,1.15
HOSHANGABAD,2000,Jowar,mixed,6.74,46.08,42.94,1588.2,916,1126,1.23
HOSHANGABAD,2001,Jowar,mixed,6.74,47.08,48.94,959.9,1081,1175,1.09
HOSHANGABAD,2002,Jowar,mixed,6.74,46.83,45.88,1173.1,1696,1820,1.07
HOSHANGABAD,2003,Jowar,mixed,6.74,47.12,55,1427.1,1477,1836,1.24
HOSHANGABAD,2004,Jowar,mixed,6.74,46.7,50.19,863.2,1469,1772,1.21
HOSHANGABAD,2005,Jowar,mixed,6.74,45.94,50.94,1223.6,1161,1411,1.22
HOSHANGABAD,2006,Jowar,mixed,6.74,46.08,53.31,1460.8,1166,1448,1.24
HOSHANGABAD,2007,Jowar,mixed,6.74,45.82,50.62,839.6,1019,1260,1.24
HOSHANGABAD,2008,Jowar,mixed,6.74,44.65,50.31,881.5,988,1282,1.3
HOSHANGABAD,2009,Jowar,mixed,6.74,46.23,52.31,1504.2,985,1385,1.41
HOSHANGABAD,2010,Jowar,mixed,6.74,47.08,55.25,930.6,785,1512,1.93
HOSHANGABAD,2011,Jowar,mixed,6.74,46.2,53.31,1340.8,560,916,1.64
HOSHANGABAD,2012,Jowar,mixed,6.74,45.98,50.25,1732.3,202,499,2.47
HOSHANGABAD,2013,Jowar,mixed,6.74,47.49,57.25,2102.8,12,14,1.17
HOSHANGABAD,2014,Jowar,mixed,6.74,48.03,54.19,1143.8,1000,1000,1
HOSHANGABAD,2015,Jowar,mixed,6.74,47.29,53.5,1342.3,1000,2000,2
HOSHANGABAD,2016,Jowar,mixed,6.74,47.5,50.81,2171.5,2000,4000,2
HOSHANGABAD,2017,Jowar,mixed,6.74,47.4,47.62,1044,3300,7590,2.3
HOSHANGABAD,2018,Jowar,mixed,6.74,46.89,46.88,1090.4,93,201,2.16
HOSHANGABAD,2019,Jowar,mixed,6.74,47.84,55.06,2075.9,76,107,1.41
HOSHANGABAD,1997,Maize,mixed,6.74,44.51,56.5,1177.9,2300,3000,1.3
HOSHANGABAD,1998,Maize,mixed,6.74,47.72,57.06,950.8,1000,1300,1.3
HOSHANGABAD,1999,Maize,mixed,6.74,45.98,51.75,1741.1,981,1674,1.71
HOSHANGABAD,2000,Maize,mixed,6.74,46.08,42.94,1588.2,1339,2694,2.01
HOSHANGABAD,2001,Maize,mixed,6.74,47.08,48.94,959.9,1334,2883,2.16
HOSHANGABAD,2002,Maize,mixed,6.74,46.83,45.88,1173.1,1959,4622,2.36
HOSHANGABAD,2003,Maize,mixed,6.74,47.12,55,1427.1,1945,3906,2.01
HOSHANGABAD,2004,Maize,mixed,6.74,46.7,50.19,863.2,1941,2362,1.22
HOSHANGABAD,2005,Maize,mixed,6.74,45.94,50.94,1223.6,1928,2973,1.54
HOSHANGABAD,2006,Maize,mixed,6.74,46.08,53.31,1460.8,1621,1649,1.02
HOSHANGABAD,2007,Maize,mixed,6.74,45.82,50.62,839.6,1441,1886,1.31
HOSHANGABAD,2008,Maize,mixed,6.74,44.65,50.31,881.5,1338,1793,1.34
HOSHANGABAD,2009,Maize,mixed,6.74,46.23,52.31,1504.2,1251,1465,1.17
HOSHANGABAD,2010,Maize,mixed,6.74,47.08,55.25,930.6,999,1746,1.75
HOSHANGABAD,2011,Maize,mixed,6.74,46.2,53.31,1340.8,1104,1341,1.21
HOSHANGABAD,2012,Maize,mixed,6.74,45.98,50.25,1732.3,987,3948,4
HOSHANGABAD,2013,Maize,mixed,6.74,47.49,57.25,2102.8,1425,2207,1.55
HOSHANGABAD,2014,Maize,mixed,6.74,48.03,54.19,1143.8,11000,24000,2.18
HOSHANGABAD,2015,Maize,mixed,6.74,47.29,53.5,1342.3,6000,8000,1.33
HOSHANGABAD,2016,Maize,mixed,6.74,47.5,50.81,2171.5,26000,89000,3.42
HOSHANGABAD,2017,Maize,mixed,6.74,47.4,47.62,1044,21050,73210,3.48
HOSHANGABAD,2018,Maize,mixed,6.74,46.89,46.88,1090.4,25522,67271,2.64
HOSHANGABAD,2019,Maize,mixed,6.74,47.84,55.06,2075.9,65447,150160,2.29
HOSHANGABAD,2000,Ragi,mixed,6.74,46.08,42.94,1588.2,7,2,0.29
HOSHANGABAD,2001,Ragi,mixed,6.74,47.08,48.94,959.9,4,1,0.25
HOSHANGABAD,2002,Ragi,mixed,6.74,46.83,45.88,1173.1,21,5,0.24
HOSHANGABAD,2003,Ragi,mixed,6.74,47.12,55,1427.1,4,1,0.25
HOSHANGABAD,2012,Ragi,mixed,6.74,45.98,50.25,1732.3,1,,0
HOSHANGABAD,1997,Ragi,mixed,6.74,44.51,56.5,1177.9,3900,900,0.23
HOSHANGABAD,1998,Ragi,mixed,6.74,47.72,57.06,950.8,2900,800,0.28
HOSHANGABAD,2000,Ragi,mixed,6.74,46.08,42.94,1588.2,2319,452,0.19
HOSHANGABAD,2001,Ragi,mixed,6.74,47.08,48.94,959.9,2837,648,0.23
HOSHANGABAD,2002,Ragi,mixed,6.74,46.83,45.88,1173.1,2589,651,0.25
HOSHANGABAD,2003,Ragi,mixed,6.74,47.12,55,1427.1,2734,725,0.27
HOSHANGABAD,2004,Ragi,mixed,6.74,46.7,50.19,863.2,2511,524,0.21
HOSHANGABAD,2005,Ragi,mixed,6.74,45.94,50.94,1223.6,257,103,0.4
HOSHANGABAD,2006,Ragi,mixed,6.74,46.08,53.31,1460.8,2116,518,0.24
HOSHANGABAD,2007,Ragi,mixed,6.74,45.82,50.62,839.6,11,3,0.27
HOSHANGABAD,2008,Ragi,mixed,6.74,44.65,50.31,881.5,1439,386,0.27
HOSHANGABAD,2009,Ragi,mixed,6.74,46.23,52.31,1504.2,1314,345,0.26
HOSHANGABAD,2010,Ragi,mixed,6.74,47.08,55.25,930.6,768,283,0.37
HOSHANGABAD,2011,Ragi,mixed,6.74,46.2,53.31,1340.8,237,75,0.32
HOSHANGABAD,2012,Ragi,mixed,6.74,45.98,50.25,1732.3,164,61,0.37
HOSHANGABAD,2013,Ragi,mixed,6.74,47.49,57.25,2102.8,154,52,0.34
HOSHANGABAD,2014,Ragi,mixed,6.74,48.03,54.19,1143.8,1000,0,0
HOSHANGABAD,2015,Ragi,mixed,6.74,47.29,53.5,1342.3,1000,285,0.29
HOSHANGABAD,2016,Ragi,mixed,6.74,47.5,50.81,2171.5,1000,800,0.8
HOSHANGABAD,2017,Ragi,mixed,6.74,47.4,47.62,1044,40,30,0.75
HOSHANGABAD,2018,Ragi,mixed,6.74,46.89,46.88,1090.4,32,19,0.59
HOSHANGABAD,2019,Ragi,mixed,6.74,47.84,55.06,2075.9,1,,0
INDORE,1999,Bajra,black,7.39,44.31,49.81,899.8,3,1,0.33
INDORE,2000,Bajra,black,7.39,44.56,41.56,1117,13,10,0.77
INDORE,2002,Bajra,black,7.39,46.08,44.69,673.3,1,1,1
INDORE,2003,Bajra,black,7.39,44.64,53.56,1065.4,1,2,2
INDORE,2018,Bajra,black,7.39,45.84,46.06,811.9,18,52,2.89
INDORE,2019,Bajra,black,7.39,46.24,55.88,1501.5,7,19,2.71
INDORE,1999,Barley,black,7.39,44.31,49.81,899.8,8,14,1.75
INDORE,2000,Barley,black,7.39,44.56,41.56,1117,1,2,2
INDORE,2001,Barley,black,7.39,44.73,44.56,1205.1,6,9,1.5
INDORE,2002,Barley,black,7.39,46.08,44.69,673.3,4,7,1.75
INDORE,2003,Barley,black,7.39,44.64,53.56,1065.4,1,2,2
INDORE,2007,Barley,black,7.39,44.27,51,676.6,1,2,2
INDORE,2016,Barley,black,7.39,47.16,51.25,922,200,1000,5
INDORE,2017,Barley,black,7.39,45.44,48.75,777,200,130,0.65
INDORE,2019,Barley,black,7.39,46.24,55.88,1501.5,1,2,2
INDORE,1997,Jowar,black,7.39,42.99,55.56,1131.3,2500,2900,1.16
INDORE,1998,Jowar,black,7.39,45.69,53.5,969.4,1400,1800,1.29
INDORE,1999,Jowar,black,7.39,44.31,49.81,899.8,338,412,1.22
INDORE,2000,Jowar,black,7.39,44.56,41.56,1117,476,671,1.41
INDORE,2001,Jowar,black,7.39,44.73,44.56,1205.1,1081,1014,0.94
INDORE,2002,Jowar,black,7.39,46.08,44.69,673.3,1652,1871,1.2
INDORE,2003,Jowar,black,7.39,44.64,53.56,1065.4,5059,6597,1.3
INDORE,2004,Jowar,black,7.39,44.65,50.06,840.8,1818,2221,1.22
INDORE,2005,Jowar,black,7.39,44.45,47.25,687.9,425,560,1.32
INDORE,2006,Jowar,black,7.39,44.9,53.06,1629.3,429,572,1.33
INDORE,2007,Jowar,black,7.39,44.27,51,676.6,406,643,1.58
